zona,actividad,valor
Zona metropolitana de Delicias,181,1.0
Metrópoli municipal de Irapuato,181,1.0
Zona metropolitana de Villahermosa,181,3.0
Zona metropolitana de Tlaxcala-Apizaco,181,10.0
Zona metropolitana de Veracruz,181,0.0
Zona metropolitana de Toluca,214,0.0
Zona metropolitana de Zamora,214,0.0
Zona metropolitana de Querétaro,214,1.0
Metrópoli municipal de Los Cabos,211,1.0
Zona conurbada de Sabinas,211,0.0
Zona conurbada de Silao,211,0.0
Zona conurbada de Ocotlán,211,0.0
Zona conurbada de Lázaro Cárdenas,211,0.0
Zona metropolitana de Puebla-Tlaxcala,211,6.0
Zona metropolitana de Cancún,211,1.0
Zona conurbada de Rioverde,211,0.0
Metrópoli municipal de Ciudad Obregón,211,0.0
Zona conurbada de Caborca,211,0.0
Zona conurbada de Ozumba,77,14.0
Zona conurbada de Sahuayo,77,55.0
Zona metropolitana de Veracruz,77,655.0
Zona metropolitana de Aguascalientes,94,129.0
Zona metropolitana de La Laguna,94,182.0
Zona metropolitana de La Piedad-Pénjamo,94,41.0
Zona conurbada de Salina Cruz,94,28.0
Zona metropolitana de Piedras Negras,134,2.0
Zona conurbada de Moroleón-Uriangato,134,0.0
Zona conurbada de Caborca,134,1.0
Zona metropolitana de Pachuca,258,51.0
Zona metropolitana de Morelia,258,71.0
Zona conurbada de Salina Cruz,258,25.0
Metrópoli municipal de Ciudad Victoria,258,36.0
Zona metropolitana de Veracruz,258,83.0
Zona metropolitana de Colima-Villa de Álvarez,135,2.0
Metrópoli municipal de Uruapan,135,1.0
Zona metropolitana de Poza Rica,135,0.0
Zona metropolitana de Mérida,135,5.0
Zona conurbada de Valladolid,135,0.0
Zona metropolitana de Delicias,212,0.0
Zona metropolitana de Toluca,212,5.0
Zona metropolitana de La Piedad-Pénjamo,212,0.0
Metrópoli municipal de Uruapan,212,0.0
Zona metropolitana de Piedras Negras,138,48.0
Zona conurbada de Ocotlán,138,6.0
Zona metropolitana de Cuernavaca,138,24.0
Metrópoli municipal de Ensenada,136,4.0
Zona metropolitana de Monclova-Frontera,136,3.0
Zona metropolitana de Tapachula,136,4.0
Metrópoli municipal de Irapuato,136,9.0
Metrópoli municipal de Los Mochis,136,8.0
Zona metropolitana de La Laguna,137,1.0
Zona conurbada de Ocotlán,137,0.0
Zona metropolitana de La Piedad-Pénjamo,137,2.0
Zona metropolitana de Zamora,137,1.0
Zona metropolitana de Cuautla,137,1.0
Zona metropolitana de Córdoba,137,0.0
Metrópoli municipal de Acapulco,313,23.0
Zona metropolitana de Tehuacán,313,14.0
Metrópoli municipal de La Paz,118,7.0
Zona metropolitana de Colima-Villa de Álvarez,118,11.0
Zona conurbada de Silao,118,0.0
Zona metropolitana de Tampico,118,7.0
Zona metropolitana de Mérida,118,9.0
Zona metropolitana de Colima-Villa de Álvarez,43,168.0
Zona conurbada de Lázaro Cárdenas,43,111.0
Zona conurbada de Rioverde,43,81.0
Metrópoli municipal de Los Mochis,43,283.0
Zona conurbada de Huamantla,43,58.0
Zona metropolitana de Zacatecas-Guadalupe,43,263.0
Metrópoli municipal de Uruapan,95,52.0
Zona conurbada de Matehuala,95,15.0
Zona metropolitana de Minatitlán,95,15.0
Metrópoli municipal de La Paz,177,42.0
Zona metropolitana de Delicias,177,3.0
Zona conurbada de Juchitán de Zaragoza,177,4.0
Zona conurbada de Salina Cruz,177,0.0
Zona conurbada de Matehuala,177,2.0
Zona conurbada de Acayucan,177,0.0
Zona metropolitana de Zacatecas-Guadalupe,177,12.0
Zona metropolitana de Tampico,174,0.0
Zona metropolitana de San Martín Texmelucan,180,1.0
Zona metropolitana de Coatzacoalcos,207,5.0
Metrópoli municipal de Guanajuato,174,2.0
Zona metropolitana de Monclova-Frontera,268,7.0
Zona metropolitana de Tuxtla Gutiérrez,268,19.0
Zona metropolitana de la Ciudad de México,268,198.0
Zona metropolitana de Pachuca,268,21.0
Zona metropolitana de Zamora,268,3.0
Zona metropolitana de San Martín Texmelucan,268,1.0
Zona conurbada de Teziutlán,268,1.0
Metrópoli municipal de Ciudad Victoria,268,6.0
Zona conurbada de Huamantla,268,0.0
Zona conurbada de Acayucan,268,0.0
Zona metropolitana de Tuxtla Gutiérrez,180,3.0
Zona conurbada de Atitalaquia,180,0.0
Zona metropolitana de Morelia,180,1.0
Zona metropolitana de Cuautla,180,7.0
Zona metropolitana de Pachuca,308,73.0
Zona conurbada de Atitalaquia,308,0.0
Zona conurbada de Ozumba,308,0.0
Zona conurbada de Juchitán de Zaragoza,308,0.0
Zona metropolitana de Puebla-Tlaxcala,308,192.0
Zona conurbada de Teziutlán,308,3.0
Zona metropolitana de Xalapa,308,68.0
Zona metropolitana de Tapachula,309,2.0
Zona metropolitana de La Piedad-Pénjamo,309,1.0
Zona metropolitana de Oaxaca,309,15.0
Zona conurbada de Huauchinango,309,0.0
Zona conurbada de Hidalgo del Parral,174,0.0
Zona conurbada de Silao,174,0.0
Zona metropolitana de Tijuana,267,99.0
Zona conurbada de Tecomán,267,0.0
Metrópoli municipal de Acapulco,267,22.0
Zona metropolitana de Puerto Vallarta,267,21.0
Zona metropolitana de Tepic,267,17.0
Zona conurbada de Rioverde,267,0.0
Metrópoli municipal de Ensenada,207,16.0
Metrópoli municipal de Los Cabos,207,7.0
Zona conurbada de Sabinas,207,3.0
Zona metropolitana de León,207,57.0
Metrópoli municipal de Guanajuato,207,1.0
Zona metropolitana de Zamora,207,8.0
Zona conurbada de Sahuayo,207,5.0
Metrópoli municipal de Nuevo Laredo,207,11.0
Zona metropolitana de Tlaxcala-Apizaco,207,19.0
Zona metropolitana de Piedras Negras,229,0.0
Metrópoli municipal de Ciudad Juárez,229,1.0
Zona conurbada de Atitalaquia,229,1.0
Zona metropolitana de Monterrey,229,18.0
Zona metropolitana de Querétaro,229,5.0
Metrópoli municipal de Ciudad Obregón,229,3.0
Zona metropolitana de Coatzacoalcos,229,0.0
Zona conurbada de Valladolid,229,0.0
Zona conurbada de Atitalaquia,320,0.0
Zona metropolitana de La Piedad-Pénjamo,320,2.0
Metrópoli municipal de Chetumal,320,0.0
Zona conurbada de Matehuala,320,1.0
Zona metropolitana de Piedras Negras,235,1.0
Zona metropolitana de León,235,10.0
Zona metropolitana de Cancún,235,3.0
Zona metropolitana de Villahermosa,235,15.0
Zona metropolitana de Coatzacoalcos,235,1.0
Zona metropolitana de Córdoba,235,1.0
Zona metropolitana de Minatitlán,235,0.0
Metrópoli municipal de Campeche,197,0.0
Metrópoli municipal de Guanajuato,197,0.0
Zona metropolitana de Pachuca,197,0.0
Zona metropolitana de Tulancingo,197,0.0
Metrópoli municipal de Culiacán,197,0.0
Metrópoli municipal de Ciudad Victoria,197,0.0
Zona metropolitana de Celaya,249,0.0
Zona conurbada de Moroleón-Uriangato,249,0.0
Zona conurbada de Silao,249,2.0
Zona conurbada de Huamantla,249,0.0
Zona metropolitana de Colima-Villa de Álvarez,168,0.0
Zona metropolitana de Orizaba,168,2.0
Zona metropolitana de Pachuca,184,1.0
Zona conurbada de Lázaro Cárdenas,184,0.0
Zona metropolitana de Cuautla,184,0.0
Zona conurbada de Juchitán de Zaragoza,184,0.0
Metrópoli municipal de Ciudad Obregón,184,6.0
Zona conurbada de Huamantla,184,0.0
Zona metropolitana de Zacatecas-Guadalupe,184,0.0
Zona metropolitana de Colima-Villa de Álvarez,141,257.0
Zona conurbada de Hidalgo del Parral,141,108.0
Zona metropolitana de Zamora,141,177.0
Zona conurbada de Tehuantepec,141,78.0
Metrópoli municipal de Chetumal,141,150.0
Zona metropolitana de Tlaxcala-Apizaco,141,592.0
Zona metropolitana de Orizaba,141,381.0
Zona metropolitana de Tulancingo,220,28.0
Zona metropolitana de Puerto Vallarta,220,35.0
Zona metropolitana de Toluca,220,273.0
Zona metropolitana de Querétaro,220,79.0
Zona conurbada de Matehuala,220,5.0
Zona metropolitana de Zamora,32,26.0
Metrópoli municipal de Uruapan,32,44.0
Zona conurbada de Lázaro Cárdenas,32,53.0
Metrópoli municipal de Los Mochis,32,69.0
Zona metropolitana de Coatzacoalcos,32,48.0
Metrópoli municipal de Ensenada,182,29.0
Metrópoli municipal de Guanajuato,182,49.0
Metrópoli municipal de Uruapan,182,30.0
Zona metropolitana de Puebla-Tlaxcala,182,407.0
Zona metropolitana de Villahermosa,182,77.0
Zona metropolitana de Coatzacoalcos,182,40.0
Zona metropolitana de la Ciudad de México,270,1980.0
Metrópoli municipal de Nogales,270,15.0
Zona metropolitana de Tlaxcala-Apizaco,270,51.0
Zona metropolitana de La Laguna,279,10.0
Zona metropolitana de Saltillo,9,297.0
Zona metropolitana de Cuernavaca,9,616.0
Zona metropolitana de San Martín Texmelucan,9,125.0
Zona metropolitana de Tijuana,44,20.0
Zona metropolitana de Chihuahua,44,30.0
Zona conurbada de Silao,44,22.0
Zona metropolitana de Guaymas,44,5.0
Zona metropolitana de Tampico,44,16.0
Zona metropolitana de Córdoba,44,30.0
Zona metropolitana de Zacatecas-Guadalupe,44,31.0
Zona conurbada de Sabinas,8,20.0
Zona conurbada de Ocotlán,8,134.0
Zona conurbada de Tianguistenco,8,89.0
Metrópoli municipal de Matamoros,8,82.0
Zona metropolitana de Chihuahua,144,13.0
Zona conurbada de Hidalgo del Parral,144,8.0
Zona metropolitana de Guadalajara,144,57.0
Zona conurbada de Ozumba,144,1.0
Zona metropolitana de Oaxaca,144,53.0
Zona conurbada de Rioverde,144,2.0
Metrópoli municipal de Nuevo Laredo,144,1.0
Zona metropolitana de Aguascalientes,145,3.0
Zona metropolitana de La Piedad-Pénjamo,145,1.0
Zona metropolitana de Zacatecas-Guadalupe,145,2.0
Metrópoli municipal de Ensenada,279,12.0
Metrópoli municipal de Mexicali,279,23.0
Metrópoli municipal de Los Cabos,279,0.0
Zona conurbada de Silao,279,3.0
Zona metropolitana de Cuernavaca,279,18.0
Zona metropolitana de Tehuacán,279,1.0
Zona conurbada de Teziutlán,279,3.0
Metrópoli municipal de Nogales,279,2.0
Zona metropolitana de Coatzacoalcos,279,7.0
Zona metropolitana de Minatitlán,279,0.0
Zona metropolitana de Tulancingo,121,4.0
Zona metropolitana de La Piedad-Pénjamo,121,11.0
Zona conurbada de Lázaro Cárdenas,121,5.0
Zona conurbada de Tehuantepec,121,0.0
Metrópoli municipal de Nogales,121,15.0
Zona metropolitana de Córdoba,121,33.0
Zona conurbada de Hidalgo del Parral,130,30.0
Metrópoli municipal de Uruapan,130,72.0
Metrópoli municipal de Nogales,130,44.0
Zona conurbada de Ocotlán,254,0.0
Zona metropolitana de Morelia,254,2.0
Zona metropolitana de Monterrey,254,0.0
Zona conurbada de Juchitán de Zaragoza,254,0.0
Metrópoli municipal de Matamoros,254,0.0
Zona metropolitana de Zacatecas-Guadalupe,254,0.0
Metrópoli municipal de Guanajuato,170,18.0
Zona metropolitana de Cuernavaca,170,106.0
Zona conurbada de Teziutlán,170,5.0
Metrópoli municipal de Los Mochis,170,4.0
Metrópoli municipal de Ciudad Obregón,170,18.0
Metrópoli municipal de Hermosillo,170,18.0
Zona metropolitana de Córdoba,170,16.0
Zona metropolitana de La Laguna,306,23.0
Zona metropolitana de Colima-Villa de Álvarez,306,6.0
Zona metropolitana de Tapachula,306,8.0
Metrópoli municipal de Durango,306,20.0
Metrópoli municipal de Irapuato,306,19.0
Zona metropolitana de Monterrey,306,179.0
Zona metropolitana de San Luis Potosí,306,33.0
Zona metropolitana de Guaymas,306,2.0
Zona metropolitana de Minatitlán,306,8.0
Metrópoli municipal de Hermosillo,305,28.0
Zona metropolitana de Tlaxcala-Apizaco,305,18.0
Zona metropolitana de Delicias,215,0.0
Zona metropolitana de Piedras Negras,224,16.0
Zona metropolitana de Chilpancingo,224,31.0
Metrópoli municipal de Acapulco,224,32.0
Metrópoli municipal de Ciudad Obregón,224,45.0
Zona metropolitana de Tijuana,215,3.0
Zona metropolitana de Morelia,215,0.0
Zona metropolitana de Cuernavaca,215,0.0
Zona metropolitana de Villahermosa,215,0.0
Zona conurbada de Acayucan,215,0.0
Zona conurbada de Valladolid,215,0.0
Metrópoli municipal de La Paz,33,642.0
Metrópoli municipal de Durango,33,1292.0
Metrópoli municipal de Chetumal,33,363.0
Zona metropolitana de Poza Rica,33,529.0
Zona metropolitana de Aguascalientes,2,1215.0
Zona metropolitana de Delicias,2,159.0
Zona conurbada de Atitalaquia,2,48.0
Zona conurbada de Ozumba,2,33.0
Zona metropolitana de Morelia,2,1112.0
Zona metropolitana de Tepic,2,440.0
Metrópoli municipal de Culiacán,2,873.0
Zona metropolitana de Zacatecas-Guadalupe,2,410.0
Zona conurbada de Silao,62,15.0
Zona metropolitana de Chilpancingo,62,24.0
Metrópoli municipal de Acapulco,62,45.0
Zona metropolitana de Monterrey,62,359.0
Zona metropolitana de Oaxaca,62,61.0
Zona metropolitana de Tehuacán,62,16.0
Metrópoli municipal de Playa del Carmen,62,12.0
Metrópoli municipal de Ciudad Victoria,62,24.0
Zona conurbada de Acayucan,62,7.0
Zona metropolitana de Monclova-Frontera,271,0.0
Zona metropolitana de Piedras Negras,271,1.0
Zona metropolitana de Saltillo,271,2.0
Zona conurbada de Sabinas,271,1.0
Metrópoli municipal de Ciudad Juárez,271,3.0
Zona metropolitana de Toluca,271,4.0
Metrópoli municipal de Ciudad Obregón,271,4.0
Zona metropolitana de Zacatecas-Guadalupe,271,1.0
Zona metropolitana de Aguascalientes,142,50.0
Zona metropolitana de Tijuana,142,68.0
Zona metropolitana de Delicias,142,6.0
Metrópoli municipal de Irapuato,142,19.0
Metrópoli municipal de Acapulco,142,12.0
Zona metropolitana de Pachuca,142,15.0
Zona metropolitana de Tampico,142,11.0
Zona metropolitana de Delicias,183,4.0
Metrópoli municipal de Durango,183,10.0
Zona conurbada de Tehuantepec,183,0.0
Zona metropolitana de Puebla-Tlaxcala,183,39.0
Metrópoli municipal de Nogales,183,1.0
Zona metropolitana de Mérida,183,52.0
Zona conurbada de Valladolid,183,0.0
Metrópoli municipal de Mexicali,221,19.0
Zona metropolitana de Monclova-Frontera,221,3.0
Zona metropolitana de Celaya,221,8.0
Metrópoli municipal de Irapuato,221,6.0
Zona conurbada de Moroleón-Uriangato,221,1.0
Zona conurbada de Sahuayo,221,1.0
Zona metropolitana de Oaxaca,221,15.0
Zona metropolitana de Veracruz,221,16.0
Zona conurbada de Hidalgo del Parral,272,2.0
Zona conurbada de Moroleón-Uriangato,272,3.0
Zona metropolitana de Guadalajara,272,30.0
Zona conurbada de Ozumba,272,1.0
Metrópoli municipal de Uruapan,272,1.0
Zona metropolitana de Zamora,187,0.0
Zona metropolitana de Cuautla,66,0.0
Zona metropolitana de Veracruz,66,0.0
Zona conurbada de Caborca,124,0.0
Metrópoli municipal de Matamoros,21,5.0
Metrópoli municipal de La Paz,152,12.0
Zona metropolitana de Piedras Negras,152,6.0
Zona metropolitana de Chilpancingo,12,5.0
Metrópoli municipal de Los Mochis,84,39.0
Zona metropolitana de La Piedad-Pénjamo,46,11.0
Metrópoli municipal de La Paz,158,0.0
Metrópoli municipal de Acapulco,76,457.0
Zona metropolitana de Veracruz,65,1.0
Metrópoli municipal de Mazatlán,234,0.0
Zona conurbada de Teziutlán,52,0.0
Zona conurbada de Caborca,52,0.0
Zona metropolitana de Coatzacoalcos,52,10.0
Zona conurbada de Ozumba,159,0.0
Zona metropolitana de Saltillo,68,9.0
Metrópoli municipal de Ciudad Obregón,68,6.0
Zona metropolitana de la Ciudad de México,3,2486.0
Zona metropolitana de Tapachula,85,0.0
Zona conurbada de Moroleón-Uriangato,85,0.0
Zona metropolitana de Puebla-Tlaxcala,236,2.0
Metrópoli municipal de Playa del Carmen,236,0.0
Zona conurbada de Matehuala,160,0.0
Zona metropolitana de Orizaba,160,0.0
Metrópoli municipal de Los Mochis,57,7.0
Zona metropolitana de Celaya,161,5.0
Zona metropolitana de Saltillo,218,8.0
Zona metropolitana de Puerto Vallarta,126,8.0
Zona metropolitana de San Martín Texmelucan,126,2.0
Zona metropolitana de Querétaro,186,0.0
Zona metropolitana de Guaymas,84,9.0
Zona conurbada de Huamantla,84,14.0
Zona metropolitana de Puerto Vallarta,104,6.0
Zona metropolitana de Oaxaca,3,92.0
Zona metropolitana de Reynosa,3,41.0
Metrópoli municipal de Nuevo Laredo,3,9.0
Metrópoli municipal de Culiacán,237,1.0
Metrópoli municipal de Mexicali,157,1.0
Zona metropolitana de Colima-Villa de Álvarez,157,1.0
Zona metropolitana de Delicias,204,12.0
Zona conurbada de Lázaro Cárdenas,153,0.0
Zona metropolitana de Saltillo,83,0.0
Zona metropolitana de Tapachula,83,1.0
Zona metropolitana de Orizaba,151,3.0
Metrópoli municipal de Hermosillo,125,17.0
Zona metropolitana de Chihuahua,5,82.0
Metrópoli municipal de Uruapan,5,35.0
Zona metropolitana de Querétaro,150,245.0
Zona metropolitana de Colima-Villa de Álvarez,26,34.0
Metrópoli municipal de Uruapan,128,0.0
Zona metropolitana de Tijuana,112,26.0
Metrópoli municipal de Ensenada,23,31.0
Zona metropolitana de Coatzacoalcos,15,6.0
Zona conurbada de Moroleón-Uriangato,198,0.0
Zona conurbada de Ocotlán,198,3.0
Zona metropolitana de Guadalajara,53,1771.0
Zona conurbada de Valladolid,299,0.0
Metrópoli municipal de Ensenada,1,102.0
Zona conurbada de Silao,74,7.0
Zona metropolitana de Orizaba,117,3.0
Zona metropolitana de Poza Rica,27,17.0
Zona conurbada de Huamantla,16,60.0
Zona conurbada de Tecomán,203,0.0
Zona conurbada de Tehuantepec,245,0.0
Zona conurbada de Atitalaquia,71,0.0
Zona metropolitana de Tlaxcala-Apizaco,71,2.0
Metrópoli municipal de Chetumal,109,0.0
Zona metropolitana de Puerto Vallarta,59,0.0
Zona conurbada de Valladolid,59,0.0
Zona metropolitana de Puerto Vallarta,196,0.0
Zona metropolitana de Coatzacoalcos,244,0.0
Zona conurbada de Hidalgo del Parral,167,0.0
Zona conurbada de Silao,167,1.0
Zona metropolitana de La Piedad-Pénjamo,296,0.0
Zona metropolitana de Querétaro,296,0.0
Zona conurbada de Matehuala,296,0.0
Zona metropolitana de Aguascalientes,112,20.0
Metrópoli municipal de Ciudad Obregón,112,1.0
Zona metropolitana de Mérida,112,9.0
Zona metropolitana de La Laguna,240,2.0
Zona conurbada de Silao,240,0.0
Zona conurbada de Huamantla,240,0.0
Zona metropolitana de Tijuana,58,8.0
Zona conurbada de Lázaro Cárdenas,58,0.0
Metrópoli municipal de Ciudad Juárez,72,81.0
Metrópoli municipal de Uruapan,72,72.0
Zona metropolitana de San Luis Potosí,72,212.0
Zona metropolitana de Minatitlán,72,59.0
Zona metropolitana de León,19,476.0
Zona metropolitana de Tulancingo,19,69.0
Zona conurbada de Teziutlán,208,58.0
Zona metropolitana de Chilpancingo,304,58.0
Metrópoli municipal de Playa del Carmen,304,15.0
Zona metropolitana de Chihuahua,185,3681.0
Metrópoli municipal de Durango,185,2627.0
Metrópoli municipal de Guanajuato,185,540.0
Zona conurbada de Moroleón-Uriangato,185,634.0
Zona metropolitana de Tijuana,100,741.0
Zona conurbada de Hidalgo del Parral,99,33.0
Zona conurbada de Matehuala,99,19.0
Zona metropolitana de León,146,92.0
Metrópoli municipal de Playa del Carmen,98,46.0
Zona metropolitana de Pachuca,273,34.0
Zona metropolitana de Poza Rica,275,34.0
Zona metropolitana de San Luis Potosí,49,641.0
Zona metropolitana de Tijuana,39,286.0
Zona metropolitana de San Luis Potosí,39,168.0
Metrópoli municipal de Los Cabos,61,94.0
Zona metropolitana de la Ciudad de México,61,2873.0
Zona metropolitana de Morelia,61,256.0
Zona metropolitana de Tepic,61,171.0
Zona metropolitana de Puebla-Tlaxcala,61,566.0
Zona conurbada de Huamantla,61,32.0
Zona metropolitana de Chihuahua,139,45.0
Zona metropolitana de San Luis Potosí,139,30.0
Zona metropolitana de Poza Rica,31,16.0
Zona conurbada de Sahuayo,120,26.0
Zona conurbada de Rioverde,120,57.0
Zona metropolitana de Veracruz,140,4.0
Zona metropolitana de Tulancingo,269,3.0
Zona metropolitana de San Luis Potosí,269,4.0
Zona metropolitana de Guaymas,269,10.0
Zona conurbada de Caborca,269,2.0
Zona metropolitana de San Martín Texmelucan,307,0.0
Zona metropolitana de San Luis Potosí,132,77.0
Zona metropolitana de La Laguna,175,75.0
Zona metropolitana de Cuernavaca,175,59.0
Metrópoli municipal de Guanajuato,222,3.0
Metrópoli municipal de Chetumal,278,0.0
Metrópoli municipal de Guanajuato,97,12.0
Zona metropolitana de Veracruz,263,41.0
Zona metropolitana de Tijuana,178,2.0
Zona metropolitana de La Piedad-Pénjamo,178,0.0
Zona metropolitana de Monterrey,178,9.0
Metrópoli municipal de Los Mochis,178,0.0
Zona metropolitana de Oaxaca,216,2.0
Zona metropolitana de Chilpancingo,143,36.0
Zona metropolitana de Colima-Villa de Álvarez,259,0.0
Zona metropolitana de Mérida,31,91.0
Zona metropolitana de Chilpancingo,266,0.0
Zona metropolitana de Cuautla,266,3.0
Metrópoli municipal de Matamoros,266,3.0
Zona metropolitana de Tehuacán,317,2.0
Zona metropolitana de Tampico,317,7.0
Zona metropolitana de Villahermosa,265,11.0
Zona metropolitana de Tampico,265,9.0
Zona conurbada de Acayucan,265,0.0
Zona metropolitana de Puerto Vallarta,76,315.0
Zona metropolitana de Cuautla,76,313.0
Zona metropolitana de Poza Rica,76,228.0
Zona metropolitana de Veracruz,76,570.0
Zona metropolitana de Córdoba,176,0.0
Zona metropolitana de Zacatecas-Guadalupe,210,9.0
Zona metropolitana de Monclova-Frontera,181,3.0
Zona metropolitana de San Luis Potosí,181,8.0
Metrópoli municipal de Nuevo Laredo,94,30.0
Zona metropolitana de La Laguna,258,132.0
Zona conurbada de Lázaro Cárdenas,258,16.0
Zona conurbada de Matehuala,212,0.0
Metrópoli municipal de Culiacán,212,1.0
Metrópoli municipal de Ciudad Victoria,212,0.0
Zona conurbada de Rioverde,138,11.0
Metrópoli municipal de Matamoros,138,152.0
Zona metropolitana de Chihuahua,136,35.0
Zona metropolitana de Puerto Vallarta,136,15.0
Zona conurbada de Caborca,136,1.0
Metrópoli municipal de Mexicali,137,1.0
Metrópoli municipal de Matamoros,137,1.0
Zona metropolitana de Chilpancingo,313,14.0
Zona metropolitana de Tulancingo,313,14.0
Metrópoli municipal de Playa del Carmen,313,8.0
Zona metropolitana de Villahermosa,313,68.0
Zona metropolitana de Celaya,118,9.0
Zona conurbada de Atitalaquia,43,25.0
Zona metropolitana de Morelia,95,171.0
Metrópoli municipal de Ensenada,11,61.0
Zona conurbada de Silao,11,41.0
Zona conurbada de Tianguistenco,11,19.0
Metrópoli municipal de Ensenada,96,77.0
Metrópoli municipal de Guanajuato,96,19.0
Zona conurbada de Lázaro Cárdenas,96,43.0
Zona conurbada de Caborca,96,21.0
Zona metropolitana de Coatzacoalcos,20,23.0
Zona metropolitana de Puerto Vallarta,235,0.0
Zona conurbada de Lázaro Cárdenas,235,0.0
Zona metropolitana de Morelia,249,2.0
Zona metropolitana de Guaymas,249,0.0
Zona metropolitana de Tampico,249,1.0
Zona metropolitana de Tulancingo,32,35.0
Zona metropolitana de La Piedad-Pénjamo,18,65.0
Zona metropolitana de Tepic,18,166.0
Zona metropolitana de Piedras Negras,182,17.0
Zona conurbada de Lázaro Cárdenas,182,14.0
Zona metropolitana de San Luis Potosí,254,2.0
Zona metropolitana de Mérida,272,14.0
Metrópoli municipal de Uruapan,21,10.0
Zona metropolitana de Orizaba,48,30.0
Zona metropolitana de Monclova-Frontera,45,0.0
Zona conurbada de Ocotlán,45,1.0
Zona metropolitana de La Piedad-Pénjamo,45,0.0
Metrópoli municipal de Los Mochis,45,5.0
Metrópoli municipal de Mazatlán,45,5.0
Zona metropolitana de Orizaba,45,0.0
Zona metropolitana de Mérida,45,0.0
Zona metropolitana de Zacatecas-Guadalupe,45,0.0
Zona metropolitana de Aguascalientes,40,14.0
Zona metropolitana de Tuxtla Gutiérrez,40,4.0
Zona metropolitana de Toluca,40,6.0
Zona conurbada de Lázaro Cárdenas,40,109.0
Metrópoli municipal de Chetumal,40,61.0
Zona conurbada de Matehuala,40,0.0
Metrópoli municipal de Irapuato,149,4.0
Zona metropolitana de Puerto Vallarta,149,3.0
Zona metropolitana de Zamora,149,3.0
Zona metropolitana de Cuautla,149,3.0
Zona conurbada de Teziutlán,149,0.0
Zona metropolitana de Tampico,149,5.0
Zona metropolitana de Zacatecas-Guadalupe,149,0.0
Metrópoli municipal de La Paz,101,8.0
Zona conurbada de Tecomán,101,18.0
Zona metropolitana de Toluca,101,8.0
Zona metropolitana de Querétaro,101,1.0
Metrópoli municipal de Matamoros,101,1.0
Zona conurbada de Huamantla,101,1.0
Zona conurbada de Valladolid,101,0.0
Zona conurbada de Tecomán,228,3.0
Zona metropolitana de la Ciudad de México,228,14.0
Zona conurbada de Lázaro Cárdenas,228,0.0
Zona metropolitana de San Martín Texmelucan,228,0.0
Metrópoli municipal de Chetumal,228,2.0
Zona conurbada de Caborca,228,2.0
Zona conurbada de Valladolid,228,0.0
Zona metropolitana de Piedras Negras,289,0.0
Zona metropolitana de Chihuahua,289,0.0
Zona metropolitana de Cuernavaca,289,0.0
Metrópoli municipal de Culiacán,289,0.0
Zona metropolitana de Tapachula,290,0.0
Zona conurbada de Atitalaquia,290,0.0
Metrópoli municipal de Uruapan,290,0.0
Metrópoli municipal de Culiacán,290,0.0
Metrópoli municipal de Ciudad Victoria,290,0.0
Zona metropolitana de Chihuahua,291,0.0
Metrópoli municipal de Culiacán,291,0.0
Zona metropolitana de Coatzacoalcos,291,0.0
Metrópoli municipal de Campeche,187,0.0
Zona metropolitana de Monclova-Frontera,187,1.0
Zona conurbada de Silao,187,0.0
Zona metropolitana de Tehuacán,187,0.0
Zona conurbada de Matehuala,187,0.0
Zona metropolitana de Guaymas,187,0.0
Zona conurbada de Valladolid,187,0.0
Zona metropolitana de Cancún,293,0.0
Metrópoli municipal de Playa del Carmen,293,0.0
Zona metropolitana de San Luis Potosí,293,0.0
Zona conurbada de Tecomán,66,0.0
Zona conurbada de Moroleón-Uriangato,66,0.0
Zona metropolitana de Guadalajara,66,5.0
Zona metropolitana de Tehuacán,66,0.0
Zona metropolitana de Cancún,66,0.0
Zona metropolitana de León,7,10.0
Zona conurbada de Juchitán de Zaragoza,7,0.0
Zona conurbada de Matehuala,7,4.0
Zona metropolitana de Córdoba,7,4.0
Zona metropolitana de Xalapa,7,4.0
Zona metropolitana de Colima-Villa de Álvarez,124,0.0
Zona metropolitana de Tapachula,124,0.0
Zona conurbada de Atitalaquia,124,0.0
Zona metropolitana de Cuautla,124,0.0
Zona metropolitana de Reynosa,124,2.0
Zona metropolitana de Tlaxcala-Apizaco,124,0.0
Zona metropolitana de Veracruz,124,3.0
Zona conurbada de Silao,73,0.0
Zona conurbada de Atitalaquia,73,0.0
Zona conurbada de Ocotlán,73,0.0
Zona conurbada de Rioverde,73,1.0
Metrópoli municipal de Culiacán,73,4.0
Zona conurbada de Hidalgo del Parral,21,4.0
Metrópoli municipal de Guanajuato,21,7.0
Zona conurbada de Ocotlán,21,5.0
Zona conurbada de Lázaro Cárdenas,21,7.0
Metrópoli municipal de Nogales,21,6.0
Zona conurbada de Huamantla,21,1.0
Zona metropolitana de Mérida,21,30.0
Zona conurbada de Sabinas,152,5.0
Zona metropolitana de Cuautla,152,7.0
Metrópoli municipal de Ciudad Victoria,152,2.0
Zona metropolitana de Guadalajara,48,87.0
Zona conurbada de Ozumba,48,6.0
Metrópoli municipal de Uruapan,48,9.0
Zona metropolitana de Tlaxcala-Apizaco,48,95.0
Zona metropolitana de Tuxtla Gutiérrez,114,156.0
Metrópoli municipal de Ciudad Juárez,114,62.0
Zona conurbada de Huauchinango,114,3.0
Metrópoli municipal de Playa del Carmen,114,37.0
