codigo,codigo_nuevo,clasificador,nombre_actividad
1075,50,ciiu_rev_4,Elaboración de comidas y platos preparados
1074,50,ciiu_rev_4,"Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares"
1544,50,ciiu_rev_3,
1513,50,ciiu_rev_3,
333992,51,scian,Fabricación de maquinaria y equipo para envasar y empacar 
332420,51,scian,Fabricación de tanques metálicos de calibre grueso (fabricación de columnas fraccionadoras)
333910,51,scian,Fabricación de bombas y sistemas de bombeo (fabricación de equipo de aspersión de uso industrial)
333412,51,scian,Fabricación de equipo de refrigeración industrial y comercial 
2930,51,ciiu_rev_3,
333993,51,scian,Fabricación de aparatos e instrumentos para pesar (fabricación de básculas domésticas)
2819,51,ciiu_rev_4,Fabricación de otros tipos de maquinaria de uso general
2731,52,ciiu_rev_4,Fabricación de cables de fibra óptica
331310,52,scian,Industria básica del aluminio (fabricación de cable de aluminio)
331220,52,scian,Fabricación de otros productos de hierro y acero (fabricación de cable de acero)
335920,52,scian,"Fabricación de cables de conducción eléctrica (fabricación de cables aislados de acero, cobre y aluminio para conducción eléctrica)"
3130,52,ciiu_rev_3,
331420,52,scian,Laminación secundaria de cobre (fabricación de alambre de cobre)
2732,52,ciiu_rev_4,Fabricación de otros hilos y cables eléctricos
3315,53,ciiu_rev_4,"Reparación de equipo de transporte, excepto vehículos automotores"
3520,53,ciiu_rev_3,
811493,53,scian,Reparación y mantenimiento de bicicletas 
3511,53,ciiu_rev_3,
3530,53,ciiu_rev_3,
3512,53,ciiu_rev_3,
3599,53,ciiu_rev_3,
5020,54,ciiu_rev_3,
485311,54,scian,Transporte de pasajeros en taxis de sitio (servicios de transporte en vehículos solicitados por medio de una página de internet o una aplicación móvil)
488492,54,scian,"Servicios de administración de carreteras, puentes y servicios auxiliares (servicios de mantenimiento de carreteras)"
5221,54,ciiu_rev_4,Actividades de servicios vinculadas al transporte terrestre
6010,54,ciiu_rev_3,
488410,54,scian,Servicios de grúa 
488491,54,scian,Servicios de administración de centrales camioneras 
4930,55,ciiu_rev_4,Transporte por tuberías
486910,55,scian,Transporte por ductos de productos refinados del petróleo 
6030,55,ciiu_rev_3,
486110,55,scian,Transporte de petróleo crudo por ductos 
486990,55,scian,"Transporte por ductos de otros productos, excepto de productos refinados del petróleo "
221311,55,scian,"Captación, tratamiento y suministro de agua realizados por el sector privado (suministro de agua en pipas realizado por el sector privado)"
486210,55,scian,Transporte de gas natural por ductos 
6302,56,ciiu_rev_3,
493130,56,scian,Almacenamiento de productos agrícolas que no requieren refrigeración 
5210,56,ciiu_rev_4,Almacenamiento y depósito
493119,56,scian,Otros servicios de almacenamiento general sin instalaciones especializadas 
493190,56,scian,Otros servicios de almacenamiento con instalaciones especializadas 
493111,56,scian,Almacenes generales de depósito 
493120,56,scian,Almacenamiento con refrigeración 
711410,57,scian,"Agentes y representantes de artistas, deportistas y similares "
541930,57,scian,Servicios de traducción e interpretación 
541690,57,scian,"Otros servicios de consultoría científica y técnica (consultoría en biología, química, economía, agricultura, desarrollo industrial, y otros servicios de consultoría n.c.p.*)"
6309,57,ciiu_rev_3,
541620,57,scian,Servicios de consultoría en medio ambiente 
7421,57,ciiu_rev_3,
7490,57,ciiu_rev_4,"Otras actividades profesionales, científicas y técnicas n.c.p."
6201,58,ciiu_rev_4,Programación informática
6209,58,ciiu_rev_4,Otras actividades de tecnología de la información y de servicios informáticos
7229,58,ciiu_rev_3,
6202,58,ciiu_rev_4,Consultoría de informática y gestión de instalaciones informáticas
7290,58,ciiu_rev_3,
541510,58,scian,Servicios de diseño de sistemas de cómputo y servicios relacionados (servicios de instalación de software y recuperación de datos en caso de desastre)
7210,58,ciiu_rev_3,
611111,59,scian,Escuelas de educación preescolar y centros de estimulación temprana del sector privado 
8010,59,ciiu_rev_3,
611182,59,scian,Escuelas del sector público de educación para necesidades especiales (escuelas del sector público de enseñanza técnica y profesional para necesidades especiales)
611112,59,scian,Escuelas de educación preescolar y centros de estimulación temprana del sector público 
611122,59,scian,Escuelas de educación primaria del sector público 
611121,59,scian,Escuelas de educación primaria del sector privado 
8510,59,ciiu_rev_4,Enseñanza preescolar y primaria
141,60,ciiu_rev_4,Cría de ganado bovino y búfalos
115210,60,scian,Servicios relacionados con la cría y explotación de animales (servicios relacionados con la ganadería)
112110,60,scian,Explotación de bovinos para la producción de carne 
112131,60,scian,Explotación de bovinos para la producción conjunta de leche y carne 
112120,60,scian,Explotación de bovinos para la producción de leche 
112139,60,scian,Explotación de bovinos para otros propósitos 
311813,61,scian,Elaboración de tortillas de harina de trigo de forma tradicional 
311910,61,scian,Elaboración de botanas (elaboración de botanas a base de maíz)
311811,61,scian,Panificación industrial 
1541,61,ciiu_rev_3,
311812,61,scian,Panificación tradicional 
1071,61,ciiu_rev_4,Elaboración de productos de panadería
312149,62,scian,Elaboración de otras bebidas destiladas 
312145,62,scian,Elaboración de mezcal 
1101,62,ciiu_rev_4,"Destilación, rectificación y mezcla de bebidas alcohólicas"
312144,62,scian,Elaboración de tequila 
312131,62,scian,Elaboración de bebidas alcohólicas a base de uva 
312141,62,scian,Elaboración de ron y otras bebidas destiladas de caña 
322230,63,scian,Fabricación de productos de papelería 
1709,63,ciiu_rev_4,Fabricación de otros artículos de papel y cartón
322131,63,scian,Fabricación de cartón en plantas integradas (fabricación de productos de cartón en plantas integradas)
322121,63,scian,Fabricación de papel en plantas integradas (fabricación de productos de papel en plantas integradas)
322291,63,scian,Fabricación de pañales desechables y productos sanitarios 
1729,63,ciiu_rev_3,
316213,64,scian,Fabricación de calzado de plástico 
316219,64,scian,Fabricación de huaraches y calzado de otro tipo de materiales 
1520,64,ciiu_rev_4,Fabricación de calzado
316212,64,scian,Fabricación de calzado con corte de tela 
316211,64,scian,Fabricación de calzado con corte de piel y cuero 
316214,64,scian,Fabricación de calzado de hule 
321999,65,scian,"Fabricación de otros productos de madera (fabricación de corcho y sus productos, partes para calzado, y otros productos de madera n.c.p.*)"
321112,65,scian,Aserrado de tablas y tablones 
321113,65,scian,Tratamiento de la madera y fabricación de postes y durmientes 
113310,65,scian,"Aprovechamiento de árboles (producción de trozas, astillas y rajas de madera)"
2010,65,ciiu_rev_3,
1610,65,ciiu_rev_4,Aserrado y acepilladura de madera
2212,66,ciiu_rev_3,
513111,66,scian,Edición de periódicos en formato electrónico 
5813,66,ciiu_rev_4,"Edición de periódicos, revistas y otras publicaciones periódicas"
513121,66,scian,Edición de revistas y otras publicaciones periódicas en formato electrónico 
513112,66,scian,Edición de periódicos integrada con la impresión 
513122,66,scian,Edición de revistas y otras publicaciones periódicas integrada con la impresión 
512240,67,scian,Grabación de discos compactos (CD) y de video digital (DVD) o casetes musicales 
512290,67,scian,Otros servicios de grabación del sonido 
512250,67,scian,Productoras y distribuidoras discográficas 
5920,67,ciiu_rev_4,Actividades de grabación de sonido y edición de música
2213,67,ciiu_rev_3,
512230,67,scian,Editoras de música 
331490,68,scian,Laminación secundaria de otros metales no ferrosos (fabricación de alambre de metales no ferrosos)
331412,68,scian,Fundición y refinación de metales preciosos 
331411,68,scian,Fundición y refinación de cobre 
2720,68,ciiu_rev_3,
331419,68,scian,Fundición y refinación de otros metales no ferrosos 
2420,68,ciiu_rev_4,Fabricación de metales preciosos básicos y de otros metales no ferrosos
325991,69,scian,Fabricación de cerillos 
2029,69,ciiu_rev_4,Fabricación de otros productos químicos n.c.p.
325610,69,scian,"Fabricación de jabones, limpiadores y dentífricos (fabricación de mordientes y otros agentes para el acabado de textiles)"
325992,69,scian,"Fabricación de películas, placas y papel fotosensible para fotografía "
325520,69,scian,Fabricación de adhesivos (fabricación de adhesivos y pegamentos)
325920,69,scian,Fabricación de explosivos 
3150,70,ciiu_rev_3,
3140,70,ciiu_rev_3,
3120,70,ciiu_rev_3,
811312,70,scian,Reparación y mantenimiento de maquinaria y equipo industrial (limpieza y mantenimiento de maquinaria y equipo industrial)
3210,70,ciiu_rev_3,
3314,70,ciiu_rev_4,Reparación de equipo eléctrico
324120,71,scian,Fabricación de productos de asfalto 
322122,71,scian,Fabricación de papel a partir de pulpa (fabricación de papel alquitranado)
336350,71,scian,Fabricación de partes de sistemas de transmisión para vehículos automotores (fabricación de sistemas de transmisión y sus partes para vehículos automotores)
335991,71,scian,Fabricación de productos eléctricos de carbón y grafito 
327910,71,scian,Fabricación de productos abrasivos 
2399,71,ciiu_rev_4,Fabricación de otros productos minerales no metálicos n.c.p.
332430,72,scian,"Fabricación de envases metálicos de calibre ligero (fabricación de bidones, cajas y latas para embalaje)"
339992,72,scian,"Fabricación de cierres, botones y agujas (fabricación de botones, broches de presión y cierres de cremallera)"
332720,72,scian,"Fabricación de tornillos, tuercas, remaches y similares "
332110,72,scian,Fabricación de productos metálicos forjados y troquelados (fabricación de tapaderas forjadas y estampadas)
322220,72,scian,Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados (fabricación de bolsas de papel aluminizado)
2599,72,ciiu_rev_4,Fabricación de otros productos elaborados de metal n.c.p.
337120,73,scian,"Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería (fabricación de sillones para peluquería)"
326198,73,scian,Fabricación de otros productos de plástico con reforzamiento (fabricación de partes para muebles de plástico con reforzamiento)
3100,73,ciiu_rev_4,Fabricación de muebles
337110,73,scian,Fabricación de cocinas integrales y muebles modulares de baño 
326194,73,scian,Fabricación de otros productos de plástico de uso industrial sin reforzamiento (fabricación de partes para muebles de plástico sin reforzamiento)
337910,73,scian,Fabricación de colchones (fabricación de colchones de muelles y rellenos)
4220,74,ciiu_rev_4,Construcción de proyectos de servicio público
237132,74,scian,Construcción de obras para telecomunicaciones 
237111,74,scian,"Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje "
237121,74,scian,Construcción de sistemas de distribución de petróleo y gas 
237112,74,scian,Construcción de sistemas de riego agrícola 
237131,74,scian,Construcción de obras de generación y conducción de energía eléctrica 
237212,75,scian,Construcción de obras de urbanización 
237992,75,scian,"Construcción de obras marítimas, fluviales y subacuáticas "
4290,75,ciiu_rev_4,Construcción de otras obras de ingeniería civil
237211,75,scian,División de terrenos 
237122,75,scian,Construcción de plantas de refinería y petroquímica 
237991,75,scian,Construcción de presas y represas 
485113,76,scian,Transporte colectivo urbano y suburbano de pasajeros en trolebuses y trenes ligeros 
485115,76,scian,Transporte colectivo urbano y suburbano de pasajeros en autobuses que transitan en carril exclusivo 
485111,76,scian,Transporte colectivo urbano y suburbano de pasajeros en autobuses de ruta fija 
485112,76,scian,Transporte colectivo urbano y suburbano de pasajeros en automóviles de ruta fija 
4921,76,ciiu_rev_4,Transporte urbano y suburbano de pasajeros por vía terrestre
485114,76,scian,Transporte colectivo urbano y suburbano de pasajeros en metro 
483111,77,scian,"Transporte marítimo de altura, excepto de petróleo y gas natural (transporte marítimo de altura de carga)"
6110,77,ciiu_rev_3,
5011,77,ciiu_rev_4,Transporte de pasajeros marítimo y de cabotaje
483112,77,scian,"Transporte marítimo de cabotaje, excepto de petróleo y gas natural (transporte marítimo de cabotaje de carga)"
5012,77,ciiu_rev_4,Transporte de carga marítimo y de cabotaje
483113,77,scian,Transporte marítimo de petróleo y gas natural 
522310,78,scian,Uniones de crédito 
522390,78,scian,Otras instituciones de ahorro y préstamo 
6419,78,ciiu_rev_4,Otros tipos de intermediación monetaria
522110,78,scian,Banca múltiple 
522320,78,scian,"Cajas, cooperativas y sociedades financieras de ahorro y préstamo popular "
6519,78,ciiu_rev_3,
522210,79,scian,Banca de desarrollo 
522490,79,scian,Otras instituciones de intermediación crediticia y financiera no bursátil 
522452,79,scian,Casas de empeño 
6492,79,ciiu_rev_4,Otras actividades de concesión de crédito
522440,79,scian,Compañías de autofinanciamiento 
522451,79,scian,Montepíos 
931510,80,scian,Regulación y fomento de actividades para mejorar y preservar el medio ambiente 
8412,80,ciiu_rev_4,"Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social"
8430,80,ciiu_rev_4,Actividades de planes de seguridad social de afiliación obligatoria
7512,80,ciiu_rev_3,
931610,80,scian,Actividades administrativas de instituciones de bienestar social (actividades de planes de seguridad social de afiliación obligatoria)
7530,80,ciiu_rev_3,
541943,81,scian,Servicios veterinarios para la ganadería prestados por el sector privado 
8520,81,ciiu_rev_3,
541941,81,scian,Servicios veterinarios para mascotas prestados por el sector privado 
7500,81,ciiu_rev_4,Actividades veterinarias
541942,81,scian,Servicios veterinarios para mascotas prestados por el sector público 
541944,81,scian,Servicios veterinarios para la ganadería prestados por el sector público 
812990,82,scian,Otros servicios personales 
812130,82,scian,Sanitarios públicos y bolerías 
812410,82,scian,Estacionamientos y pensiones para vehículos automotores 
812120,82,scian,Baños públicos 
9309,82,ciiu_rev_3,
9609,82,ciiu_rev_4,Otras actividades de servicios personales n.c.p.
112514,83,scian,Camaronicultura y acuicultura de otros crustáceos en agua dulce 
502,83,ciiu_rev_3,
322,83,ciiu_rev_4,Acuicultura de agua dulce
112515,83,scian,Piscicultura en agua dulce 
122,83,ciiu_rev_3,
150,84,ciiu_rev_4,Cultivo de productos agrícolas en combinación con la cría de animales (explotación mixta)
111994,84,scian,Actividades agrícolas combinadas con aprovechamiento forestal 
130,84,ciiu_rev_3,
111993,84,scian,Actividades agrícolas combinadas con explotación de animales 
111995,84,scian,Actividades agrícolas combinadas con explotación de animales y aprovechamiento forestal 
910,85,ciiu_rev_4,Actividades de apoyo para la extracción de petróleo y gas natural
488990,85,scian,"Otros servicios relacionados con el transporte (servicio de empacado y embalaje para el transporte, y otros servicios relacionados con el transporte n.c.p.*)"
1120,85,ciiu_rev_3,
213111,85,scian,Perforación de pozos petroleros y de gas 
1110,85,ciiu_rev_3,
212319,86,scian,Minería de otras piedras dimensionadas (minería de mica)
899,86,ciiu_rev_4,Explotación de otras minas y canteras n.c.p.
212396,86,scian,Minería de grafito 
212323,86,scian,Minería de feldespato 
212324,86,scian,Minería de sílice 
311614,87,scian,Elaboración de manteca y otras grasas animales comestibles 
311612,87,scian,"Corte y empacado de carne de ganado, aves y otros animales comestibles "
311611,87,scian,"Matanza de ganado, aves y otros animales comestibles "
1010,87,ciiu_rev_4,Elaboración y conservación de carne
1511,87,ciiu_rev_3,
311999,88,scian,"Elaboración de otros alimentos procesados y envasados (elaboración de huevo procesado, corte y pelado de papas, procesamiento de miel, y de otros productos alimenticios n.c.p.*)"
311411,88,scian,Congelación de frutas y verduras 
311422,88,scian,Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación 
1030,88,ciiu_rev_4,"Elaboración y conservación de frutas, legumbres y hortalizas"
311421,88,scian,Deshidratación de frutas y verduras 
312222,89,scian,Elaboración de puros y otros productos de tabaco 
312210,89,scian,Beneficio del tabaco 
1200,89,ciiu_rev_4,Elaboración de productos de tabaco
312221,89,scian,Elaboración de cigarros 
1600,89,ciiu_rev_3,
1712,90,ciiu_rev_3,
323119,90,scian,"Impresión de formas continuas y otros impresos (impresión rápida combinada con servicios de fotocopiado, engargolado y enmicado)"
313310,90,scian,Acabado de productos textiles 
314991,90,scian,"Confección, bordado y deshilado de productos textiles "
1313,90,ciiu_rev_4,Acabado de productos textiles
315121,91,scian,Fabricación de calcetines y medias de tejido de punto 
315123,91,scian,Fabricación de ropa exterior de tejido de punto 
1430,91,ciiu_rev_4,Fabricación de artículos de punto y ganchillo
1730,91,ciiu_rev_3,
315122,91,scian,Fabricación de ropa interior de tejido de punto 
325212,92,scian,Fabricación de hules sintéticos 
325211,92,scian,Fabricación de resinas sintéticas 
325993,92,scian,Fabricación de resinas de plásticos reciclados 
2413,92,ciiu_rev_3,
2013,92,ciiu_rev_4,Fabricación de plásticos y caucho sintético en formas primarias
2520,93,ciiu_rev_4,Fabricación de armas y municiones
325620,93,scian,"Fabricación de cosméticos, perfumes y otras preparaciones de tocador "
2023,93,ciiu_rev_4,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador"
2424,93,ciiu_rev_3,
332999,93,scian,Fabricación de otros productos metálicos (fabricación de moldes para fundición)
2731,94,ciiu_rev_3,
331510,94,scian,Moldeo por fundición de piezas de hierro y acero (fundición de lingoteras)
331210,94,scian,Fabricación de tubos y postes de hierro y acero 
2431,94,ciiu_rev_4,Fundición de hierro y acero
2710,94,ciiu_rev_3,
2816,95,ciiu_rev_4,Fabricación de equipo de elevación y manipulación
333241,95,scian,"Fabricación de maquinaria y equipo para la industria de la madera (fabricación de máquinas descortezadoras de troncos, partidoras de troncos )"
333120,95,scian,"Fabricación de maquinaria y equipo para la construcción (fabricación de tractores de oruga, máquinas para movimiento de tierra, bulldozers y mezcladoras de concreto)"
332211,95,scian,Fabricación de herramientas de mano metálicas sin motor (fabricación de podadoras de pasto sin motor)
2821,95,ciiu_rev_4,Fabricación de maquinaria agropecuaria y forestal
3011,96,ciiu_rev_4,Construcción de buques y estructuras flotantes
336360,96,scian,Fabricación de asientos y accesorios interiores para vehículos automotores (fabricación de asientos para aeronaves)
336610,96,scian,Fabricación de embarcaciones (reparación y mantenimiento de embarcaciones hechos por el establecimiento fabricante)
3012,96,ciiu_rev_4,Construcción de embarcaciones de recreo y de deporte
332310,96,scian,Fabricación de estructuras metálicas (fabricación de estructuras metálicas flotantes)
3710,97,ciiu_rev_3,
562922,97,scian,Recuperación de residuos por el sector público 
562921,97,scian,Recuperación de residuos por el sector privado 
3830,97,ciiu_rev_4,Recuperación de materiales
3720,97,ciiu_rev_3,
5151,98,ciiu_rev_3,
435411,98,scian,"Comercio al por mayor de mobiliario, equipo, y accesorios de cómputo (comercio al por mayor de mobiliario para equipo de cómputo)"
4651,98,ciiu_rev_4,"Venta al por mayor de ordenadores (computadoras), equipo periférico y programas de informática"
5152,98,ciiu_rev_3,
4652,98,ciiu_rev_4,"Venta al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
5510,99,ciiu_rev_4,Actividades de alojamiento para estancias cortas
721112,99,scian,Hoteles sin otros servicios integrados 
721111,99,scian,Hoteles con otros servicios integrados 
721190,99,scian,"Cabañas, villas y similares "
721113,99,scian,Moteles 
5021,100,ciiu_rev_4,Transporte de pasajeros por vías de navegación interiores
483210,100,scian,Transporte por aguas interiores (transporte de carga por vías de navegación interiores)
5022,100,ciiu_rev_4,Transporte de carga por vías de navegación interiores
487210,100,scian,Transporte turístico por agua (transporte turístico por aguas interiores)
6120,100,ciiu_rev_3,
488111,101,scian,Servicios a la navegación aérea 
488112,101,scian,Administración de aeropuertos y helipuertos (limpieza de pistas de aeropuertos)
5223,101,ciiu_rev_4,Actividades de servicios vinculadas al transporte aéreo
6303,101,ciiu_rev_3,
488190,101,scian,"Otros servicios relacionados con el transporte aéreo (inspección y realización de pruebas a las aeronaves, servicios de apoyo en tierra, y otros servicios relacionados con el transporte aéreo n.c.p.*)"
561432,102,scian,Servicios de acceso a computadoras 
8219,102,ciiu_rev_4,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo de oficina"
561410,102,scian,Servicios de preparación de documentos 
561431,102,scian,"Servicios de fotocopiado, fax y afines "
6411,102,ciiu_rev_3,
6130,103,ciiu_rev_4,Actividades de telecomunicaciones por satélite
6190,103,ciiu_rev_4,Otras actividades de telecomunicaciones
517410,103,scian,Operadores de servicios de telecomunicaciones vía satélite (reventa de servicios de telecomunicaciones por satélite)
517910,103,scian,Otros servicios de telecomunicaciones 
6420,103,ciiu_rev_3,
524110,104,scian,Compañías de seguros (reaseguros)
6601,104,ciiu_rev_3,
6511,104,ciiu_rev_4,Seguros de vida
6520,104,ciiu_rev_4,Reaseguros
6603,104,ciiu_rev_3,
6712,105,ciiu_rev_3,
6719,105,ciiu_rev_3,
523121,105,scian,Casas de cambio 
523122,105,scian,Centros cambiarios 
6612,105,ciiu_rev_4,Corretaje de valores y de contratos de productos básicos
532210,106,scian,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales 
532281,106,scian,Alquiler de prendas de vestir 
7729,106,ciiu_rev_4,Alquiler y arrendamiento de otros efectos personales y enseres domésticos
532282,106,scian,"Alquiler de mesas, sillas, vajillas y similares "
532310,106,scian,Centros generales de alquiler (alquiler de equipo para la industria y el comercio)
541722,107,scian,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público "
7220,107,ciiu_rev_4,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades
7320,107,ciiu_rev_3,
7310,107,ciiu_rev_3,
541721,107,scian,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector privado "
541110,108,scian,Bufetes jurídicos 
541190,108,scian,Servicios de apoyo para efectuar trámites legales 
7411,108,ciiu_rev_3,
541120,108,scian,Notarías públicas 
6910,108,ciiu_rev_4,Actividades jurídicas
541410,109,scian,Diseño y decoración de interiores 
541490,109,scian,Diseño de modas y otros diseños especializados 
541420,109,scian,Diseño industrial 
7410,109,ciiu_rev_4,Actividades especializadas de diseño
541430,109,scian,Diseño gráfico 
541990,110,scian,"Otros servicios profesionales, científicos y técnicos (servicios de grafología)"
7492,110,ciiu_rev_3,
561610,110,scian,"Servicios de investigación y de protección y custodia, excepto mediante monitoreo (servicios de investigación y detectives privados)"
8030,110,ciiu_rev_4,Actividades de investigación
8010,110,ciiu_rev_4,Actividades de seguridad privada
9231,111,ciiu_rev_3,
9101,111,ciiu_rev_4,Actividades de librerías y archivos
519212,111,scian,Bibliotecas y archivos del sector público 
519211,111,scian,Bibliotecas y archivos del sector privado 
7514,111,ciiu_rev_3,
623222,112,scian,Residencias del sector público para el cuidado de personas con problemas de trastorno mental y adicción 
623211,112,scian,Residencias del sector privado para el cuidado de personas con problemas de retardo mental 
623212,112,scian,Residencias del sector público para el cuidado de personas con problemas de retardo mental 
8720,112,ciiu_rev_4,"Actividades de atención en instituciones para personas con retraso mental, enfermos mentales y toxicómanos"
623221,112,scian,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicción 
5911,113,ciiu_rev_4,"Actividades de producción de películas cinematográficas, videos y programas de televisión"
512111,113,scian,Producción de películas 
512113,113,scian,"Producción de videoclips, comerciales y otros materiales audiovisuales "
9213,113,ciiu_rev_3,
512112,113,scian,Producción de programas para la televisión 
712112,114,scian,Museos del sector público 
9232,114,ciiu_rev_3,
9102,114,ciiu_rev_4,Actividades de museos y conservación de lugares y edificios históricos
712111,114,scian,Museos del sector privado 
712120,114,scian,Sitios históricos 
712132,115,scian,Jardines botánicos y zoológicos del sector público 
9233,115,ciiu_rev_3,
712190,115,scian,"Grutas, parques naturales y otros sitios del patrimonio cultural de la nación "
712131,115,scian,Jardines botánicos y zoológicos del sector privado 
9103,115,ciiu_rev_4,Actividades de jardines botánicos y zoológicos y de reservas naturales
713210,116,scian,Casinos 
721120,116,scian,Hoteles con casino (operación de casinos)
9200,116,ciiu_rev_4,Actividades de juegos de azar y apuestas
713299,116,scian,Otros juegos de azar 
713291,116,scian,"Venta de billetes de lotería, pronósticos deportivos y otros boletos de sorteo "
812310,117,scian,Servicios funerarios 
9303,117,ciiu_rev_3,
812322,117,scian,Administración de cementerios pertenecientes al sector público 
9603,117,ciiu_rev_4,Pompas fúnebres y actividades conexas
812321,117,scian,Administración de cementerios pertenecientes al sector privado 
111332,118,scian,Cultivo de plátano 
111333,118,scian,Cultivo de mango 
111334,118,scian,Cultivo de aguacate 
122,118,ciiu_rev_4,Cultivo de frutas tropicales y subtropicales
123,119,ciiu_rev_4,Cultivo de cítricos
111310,119,scian,Cultivo de naranja 
111321,119,scian,Cultivo de limón 
111329,119,scian,Cultivo de otros cítricos 
111337,120,scian,Cultivo de cacao 
111991,120,scian,Cultivo de agaves alcoholeros 
127,120,ciiu_rev_4,Cultivo de plantas con las que se preparan bebidas
111331,120,scian,Cultivo de café 
1552,121,ciiu_rev_3,
312139,121,scian,Elaboración de sidra y otras bebidas fermentadas 
312132,121,scian,Elaboración de pulque 
1102,121,ciiu_rev_4,Elaboración de vinos
112420,122,scian,Explotación de caprinos 
144,122,ciiu_rev_4,Cría de ovejas y cabras
112410,122,scian,Explotación de ovinos 
121,122,ciiu_rev_3,
112930,123,scian,Cunicultura y explotación de animales con pelaje fino 
149,123,ciiu_rev_4,Cría de otros animales
112999,123,scian,Explotación de otros animales (unidades económicas que combinan la explotación de animales de diferentes especies cuando sea imposible determinar cuál es la actividad principal)
112910,123,scian,Apicultura 
112513,124,scian,Camaronicultura y acuicultura de otros crustáceos en agua salada 
112516,124,scian,Piscicultura en agua salada 
321,124,ciiu_rev_4,Acuicultura marina
112519,124,scian,Otra acuicultura 
813230,125,scian,Asociaciones y organizaciones civiles 
9199,125,ciiu_rev_3,
150,125,ciiu_rev_3,
9499,125,ciiu_rev_4,Actividades de otras asociaciones n.c.p.
1050,126,ciiu_rev_4,Elaboración de productos lácteos
311520,126,scian,Elaboración de helados y paletas 
311511,126,scian,Elaboración de leche líquida 
1520,126,ciiu_rev_3,
311221,127,scian,Elaboración de féculas y otros almidones y sus derivados 
1062,127,ciiu_rev_4,Elaboración de almidones y productos derivados del almidón
1532,127,ciiu_rev_3,
311830,127,scian,Elaboración de tortillas de maíz y molienda de nixtamal (elaboración de tortillas de maíz)
311319,128,scian,Elaboración de otros azúcares 
1542,128,ciiu_rev_3,
1072,128,ciiu_rev_4,Elaboración de azúcar
311311,128,scian,Elaboración de azúcar de caña 
311350,129,scian,Elaboración de chocolate y productos de chocolate 
311340,129,scian,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate (elaboración de chicles, bombones, chiclosos, caramelos macizos, fruta cristalizada, confitada y glaseada)"
1543,129,ciiu_rev_3,
1073,129,ciiu_rev_4,Elaboración de cacao y chocolate y de productos de confitería
3530,130,ciiu_rev_4,Suministro de vapor y de aire acondicionado
1549,130,ciiu_rev_3,
4030,130,ciiu_rev_3,
312113,130,scian,Elaboración de hielo 
311215,131,scian,Elaboración de malta 
1553,131,ciiu_rev_3,
312120,131,scian,Elaboración de cerveza 
1103,131,ciiu_rev_4,Elaboración de malta y licores de malta
312112,132,scian,Purificación y embotellado de agua 
1554,132,ciiu_rev_3,
1104,132,ciiu_rev_4,Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas
312111,132,scian,Elaboración de refrescos y otras bebidas no alcohólicas 
1399,133,ciiu_rev_4,Fabricación de otros productos textiles n.c.p.
313230,133,scian,Fabricación de telas no tejidas (comprimidas) 
313220,133,scian,Fabricación de telas angostas de tejido de trama y pasamanería 
339999,133,scian,"Otras industrias manufactureras (fabricación de encendedores, pipas, paraguas, maniquíes, flores artificiales, postizos de pelo, adornos de navidad, y otras industrias manufactureras n.c.p.*)"
1911,134,ciiu_rev_3,
1511,134,ciiu_rev_4,Curtido y adobo de cueros; adobo y teñido de pieles
1820,134,ciiu_rev_3,
316110,134,scian,Curtido y acabado de cuero y piel 
2219,135,ciiu_rev_4,Fabricación de otros productos de caucho
313320,135,scian,Fabricación de telas recubiertas (fabricación de telas recubiertas con hule)
326290,135,scian,"Fabricación de otros productos de hule (fabricación de globos, guantes, colchones inflables, partes para calzado, tapones, conexiones, y otros productos de hule n.c.p.*)"
326211,135,scian,Fabricación de llantas y cámaras 
337210,136,scian,"Fabricación de muebles de oficina y estantería (fabricación de muebles de oficina, estantería y vitrinas de uso comercial)"
321910,136,scian,"Fabricación de productos de madera para la construcción (fabricación de puertas, ventanas, parqués, duelas, canceles, zoclo, mamparas, armarios, estructuras para techos y pisos y escaleras fijas de madera)"
2022,136,ciiu_rev_3,
1622,136,ciiu_rev_4,Fabricación de partes y piezas de carpintería para edificios y construcciones
2101,137,ciiu_rev_3,
322110,137,scian,Fabricación de pulpa 
1701,137,ciiu_rev_4,"Fabricación de pasta de madera, papel y cartón"
